Region,Frequency,Exposure (EVY),Non_Area_Related_Veh_Risk,Location_Type,Local_Authority_Code,Density,Traffic_Flow,Distance_Travelled,Averaged_Density,Distance_Travelled_2,Local_Crimes,Young,Mid,Old,Points_Per_License_Avg,Avg_Drivers,Avg_Pts,Points_Per_License,Drivers,Pts,Local_Schools,Local_CMCs,Nearest_CMC,Nearest_School,Nearest_Incidents,Nearest_Crimes,Local_Incidents_Sev1,Local_Incidents_Sev2,Local_Incidents_Sev3,Incident_Severity_Ratio1,Incident_Severity_Ratio2
88,0,11.2630137,0.033810277,Accessible rural area,329,0.39,729,7.533817108,0.39,7.533817108,,0.188191175,0.672738969,0.139069857,0.328663755,653893083,214910955.9,0.320669672,6212,1992,1.342657343,0,122693.7411,2998.024618,22008.4317,,4.321678322,40.68531469,74.66433566,0.036801348,0.373203526
89,0.099945235,50.02739727,0.036872394,Accessible small town,329,0.39,729,7.533817108,0.39,7.533817108,,0.188191175,0.672738969,0.139069857,0.339066865,692876689.6,234931526.9,0.362337948,9102,3298,5.458041958,0,134973.9643,411.6095454,12888.71943,,4.667832168,40.47202797,55.0034965,0.046575439,0.450137202
90,0.028984356,34.50136986,0.038672678,Remote rural area,329,0.39,786.9906977,7.571430186,0.39,7.571430186,,0.187912518,0.673623399,0.138464082,0.339066865,692876689.6,234931526.9,0.362337948,9102,3298,2.572093023,0,136951.1691,654.7748215,22501.00312,,4.069767442,22.35348837,44.61860465,0.058293063,0.367504127
91,0,8.23561645,0.026748573,Accessible rural area,329,0.39,729,7.533817108,0.39,7.533817108,,0.188191175,0.672738969,0.139069857,0.339066865,692876689.6,234931526.9,0.362337948,9102,3298,1.5390625,0,132013.7328,2857.40755,19045.65914,,4.6953125,37.078125,60.484375,0.046322468,0.4043333
92,0.026277898,152.219178,0.028235555,Urban city and town,258,17.7,11963,6.517487661,12.78087492,6.842691722,718.0753138,0.283567567,0.627413538,0.122904213,0.263386403,27269251206,7182349994,0.298480786,16785,5010,11.94560669,55.62761506,3265.627429,507.4325889,1260.778057,22474.90498,57.13389121,586.8619247,6862.769874,0.007622906,0.085803303
93,0.039911648,125.2767123,0.030829473,Urban city and town,258,17.7,11963,6.517487661,12.78087492,6.842691722,719.9183673,0.283567567,0.627413538,0.122904213,0.263386403,27269251206,7182349994,0.298480786,16785,5010,11.32653061,63.03265306,4613.952841,415.2035346,1823.207106,18707.82246,55.69387755,660.5061224,7733.008163,0.006602443,0.08477003
94,0.055127624,181.3972602,0.03131672,Urban city and town,258,17.7,11963,6.517487661,12.78087492,6.842691722,750.9503546,0.283567567,0.627413538,0.122904213,0.263386403,27269251206,7182349994,0.298480786,16785,5010,11.32978723,61.38297872,4142.081661,533.7020031,2022.857066,22019.69185,56.03191489,627.106383,7227.414894,0.007159863,0.086485418
95,0.009465277,105.649315,0.02978995,Urban city and town,257,34.3,11963,5.857291549,23.1406829,6.249914085,449.0789474,0.178272352,0.731094334,0.123216933,0.264094576,27066015246,7147987822,0.229664112,24919,5723,28.15263158,55.54210526,778.0987683,431.5790406,1403.228083,8363.92102,35.87368421,499.0368421,5079.936842,0.006410605,0.095422579
96,0.037953624,158.0876712,0.033270103,Urban city and town,257,34.3,11963,5.857291549,23.1406829,6.249914085,467.872093,0.178272352,0.731094334,0.123216933,0.264094576,27066015246,7147987822,0.229664112,24919,5723,25.65697674,59.63372093,1432.751214,394.8835511,1712.92552,9031.280905,32.19767442,491.494186,5101.77907,0.005724325,0.093115528
97,0.047617495,84.00273968,0.03672466,Urban city and town,257,34.3,11963,5.857291549,23.1406829,6.249914085,450.2992126,0.178272352,0.731094334,0.123216933,0.264094576,27066015246,7147987822,0.229664112,24919,5723,31.84645669,50.53149606,560.9035924,278.2861731,1126.553708,6688.402849,40.99212598,478.5551181,4837.385827,0.007658584,0.097003022
98,0.048893907,143.1671232,0.036845506,Urban city and town,257,34.3,11963,5.857291549,23.1406829,6.249914085,525.3974359,0.178272352,0.731094334,0.123216933,0.264094576,27066015246,7147987822,0.229664112,24919,5723,29.7991453,50.31196581,808.6526388,522.9791883,1652.281488,9375.899755,41.22222222,460.2051282,4808.850427,0.007769452,0.094424925
99,0.03631058,165.2410958,0.031662476,Urban city and town,257,34.3,11963,5.857291549,23.1406829,6.249914085,521.877551,0.178272352,0.731094334,0.123216933,0.264094576,27066015246,7147987822,0.229664112,24919,5723,29.27755102,56.03265306,765.4762992,291.5284006,1750.399077,11787.28634,40.47346939,492.9020408,5147.914286,0.007135333,0.093908239
100,0.05268856,227.7534245,0.033331352,Urban city and town,257,6.3,11963,7.549550684,12.26474147,6.883869931,701.9149798,0.179405652,0.729951965,0.12333952,0.263292001,31967504772,8416788291,0.27061144,17745,4802,10.69635628,87.95951417,1264.242414,552.5998947,2403.105304,4859.351354,55.22267206,774.437247,9196.692308,0.005528241,0.082803041
101,0.053081258,150.7123287,0.03424755,Urban city and town,257,6.3,11963,7.549550684,12.26474147,6.883869931,771.9663462,0.178406931,0.730958678,0.12323149,0.263292001,31967504772,8416788291,0.27061144,17745,4802,10.11057692,82.71634615,2223.238009,561.8285442,2553.949385,2981.670431,55.65865385,708.625,7995.293269,0.006379257,0.087355277
102,0.00783161,127.6876712,0.031825762,Urban city and town,257,6.3,11963,7.549550684,12.26474147,6.883869931,945.3914729,0.178272352,0.731094334,0.123216933,0.263292001,31967504772,8416788291,0.27061144,17745,4802,11.81395349,81.36046512,3442.275826,825.7786333,2595.880951,8087.839526,54.15503876,700.5271318,7736.542636,0.006400252,0.089003238
103,0.049567697,121.0465754,0.035714625,Urban city and town,257,4.2,11963,7.954840328,5.398054901,7.703986274,940.3172043,0.178272352,0.731094334,0.123216933,0.269214631,20619695107,5551123602,0.2465693,20404,5031,24.58602151,80.98924731,881.6152806,306.3298369,2857.788016,6759.868266,71.15053763,803.4408602,8920.005376,0.007271073,0.08932085
104,0.045607185,175.4109588,0.036503335,Urban city and town,257,4.2,11963,7.954840328,5.398054901,7.703986274,816.1385281,0.178272352,0.731094334,0.123216933,0.269214631,20619695107,5551123602,0.2465693,20404,5031,29.87012987,77.90909091,815.6671565,301.9882525,1594.830646,4373.31543,67.15584416,769.7316017,8483.30303,0.007211175,0.089826916
105,0.022445654,89.10410958,0.033050799,Urban city and town,257,4.2,11963,7.954840328,5.398054901,7.703986274,828.8797468,0.178272352,0.731094334,0.123216933,0.269214631,20619695107,5551123602,0.2465693,20404,5031,20,70.36075949,2272.325281,818.9047689,3409.01392,6340.624172,62.81012658,711.3734177,7554.810127,0.007581833,0.093182845
106,0.023587954,127.1835616,0.030533002,Rural town and fringe,257,4.2,11963,7.954840328,5.398054901,7.703986274,801.8695652,0.178471612,0.730895346,0.123227713,0.269214631,20619695107,5551123602,0.2465693,20404,5031,4.929347826,46.99456522,845.7082711,633.1143468,2589.304318,16473.36329,60.48369565,572.7228261,5502.771739,0.009897793,0.103367383
107,0.024902777,120.4684931,0.034424856,Rural town and fringe,65,4.2,11915.64706,7.947637976,5.398054901,7.696785446,1733.748663,0.196460353,0.712928182,0.12417877,0.269214631,20619695107,5551123602,0.2465693,20404,5031,3.839572193,36.20320856,4874.884821,680.6458448,4904.854435,12839.29989,58.20320856,520.0802139,4682.743316,0.011058012,0.10994145
108,0.038533272,155.7095889,0.034004475,Urban city and town,257,5.1,11963,7.760759516,12.3800129,6.874524846,666.2101449,0.180865645,0.728533703,0.123243047,0.265032631,23694202065,6279736711,0.237018096,20336,4820,16.95652174,73.35869565,2200.382887,702.9609601,3135.394447,15475.97372,55.60507246,675.1449275,7731.67029,0.006608899,0.086512518
109,0.035890578,139.3123287,0.036994303,Rural town and fringe,257,5.1,11963,7.760759516,12.3800129,6.874524846,431.6714286,0.178677204,0.730227015,0.123717471,0.265032631,23694202065,6279736711,0.237018096,20336,4820,5.347619048,36.9047619,3575.571966,778.0886773,4982.382664,16136.23805,52.29047619,455.5761905,4645.238095,0.010187408,0.098663891
110,0.03511008,227.8547945,0.033308785,Urban city and town,257,5.1,11963,7.760759516,12.3800129,6.874524846,688.9335664,0.179008682,0.730369294,0.123214746,0.265032631,23694202065,6279736711,0.237018096,20336,4820,19.88811189,56.93706294,2264.450515,483.0248266,3339.119036,11921.49468,51.1993007,580.2482517,6102.828671,0.007616115,0.093841756
111,0.057184423,122.4109589,0.03311289,Urban city and town,257,13.1,11963,6.818056046,11.9019451,6.913866393,345.2684211,0.178272352,0.731094334,0.123216933,0.268488469,17687467185,4748880991,0.192943488,23411,4517,12.22631579,38.71578947,2407.035658,521.3400755,4865.867051,6824.361732,52.26315789,469.7842105,4715.052632,0.010007583,0.099773519
112,0.036164872,82.95342463,0.034985593,Urban city and town,257,13.1,11963,6.818056046,11.9019451,6.913866393,392.3096234,0.178272352,0.731094334,0.123216933,0.268488469,17687467185,4748880991,0.192943488,23411,4517,13.041841,38.041841,2175.833432,769.8922094,3530.187323,10527.6894,54.24686192,468.5606695,4608.924686,0.010599809,0.101926953
113,0.056000491,89.2849315,0.038341423,Urban city and town,257,13.1,11771.88489,6.78903315,11.9019451,6.884837371,838.4676259,0.178482694,0.730872401,0.123139033,0.268488469,17687467185,4748880991,0.192943488,23411,4517,10,34.71942446,2413.369644,515.636749,3602.272242,14437.36677,53.90647482,444.294964,4346.215827,0.011156334,0.102973819
114,0.01615938,123.7671233,0.034732656,Urban city and town,257,13.1,11963,6.818056046,11.9019451,6.913866393,379.1510204,0.178272352,0.731094334,0.123216933,0.268488469,17687467185,4748880991,0.192943488,23411,4517,14.07755102,36.0244898,842.2835915,384.1074347,2234.347558,11562.13597,54.87755102,449.5877551,4463.710204,0.011070321,0.101627885
115,0.01989137,150.819178,0.035856336,Urban city and town,257,13.1,11963,6.818056046,11.9019451,6.913866393,285.5067873,0.178272352,0.731094334,0.123216933,0.268488469,17687467185,4748880991,0.192943488,23411,4517,13.36651584,35.98190045,1098.15418,424.0473056,3073.422354,10560.27856,54.09049774,450.4343891,4501.841629,0.010820489,0.100841831
116,0.049141042,101.7479452,0.03444086,Urban city and town,258,3.4,11963,8.16608257,8.558976145,7.243308457,570.0871212,0.252250011,0.658324378,0.122165847,0.269876922,16472612621,4445577990,0.267826644,9368,2509,10.40530303,30.09848485,5035.571457,751.4159552,3585.29798,14959.90189,53.76893939,426.6401515,4458.962121,0.010914864,0.097471729
117,0.024090289,124.5315067,0.03318775,Urban city and town,258,3.4,11963,8.16608257,8.558976145,7.243308457,555.6223176,0.269175637,0.640458379,0.124152854,0.269876922,16472612621,4445577990,0.267826644,9368,2509,8.763948498,31.0944206,4115.694999,793.6203972,3018.959379,22499.74361,54.51502146,463.5150215,4633.476395,0.010610923,0.10064712
118,0.02944815,101.8739725,0.028728378,Urban city and town,258,31.9,11963,5.929630829,23.11866472,6.250864194,528,0.283567567,0.627413538,0.122904213,0.267499607,21018917261,5622552116,0.241241334,21493,5185,19.77990431,22.65550239,2561.843336,482.3377787,2023.769848,16684.76025,45.6507177,348.2631579,3507.177033,0.011706633,0.101041134
119,0.024163118,124.1561644,0.032741636,Urban city and town,258,31.9,11963,5.929630829,23.11866472,6.250864194,544.2619048,0.283567567,0.627413538,0.122904213,0.267499607,21018917261,5622552116,0.241241334,21493,5185,17.0297619,20.125,3417.622081,356.258548,2535.128723,12424.70204,44.55357143,334.375,3513.053571,0.011449548,0.097371952
120,0.034607544,173.3726027,0.028629702,Urban city and town,258,31.9,11963,5.929630829,23.11866472,6.250864194,562.0833333,0.283567567,0.627413538,0.122904213,0.267499607,21018917261,5622552116,0.241241334,21493,5185,18.77192982,22.1754386,2020.024348,328.2753381,1429.940963,19603.16688,46.13596491,358.4385965,3815.267544,0.010938421,0.09588373
121,0.016683935,179.8136985,0.031258411,Urban city and town,258,31.9,11963,5.929630829,23.11866472,6.250864194,572.3793103,0.283567567,0.627413538,0.122904213,0.267499607,21018917261,5622552116,0.241241334,21493,5185,16.34913793,23.52586207,2234.433527,491.2224703,2074.74786,21095.23022,44.7887931,375.4655172,3973.732759,0.010205548,0.095645581
122,0.028883438,103.8657534,0.031695851,Urban city and town,258,15.3,11963,6.66299913,18.53216091,6.471614106,585.2557078,0.283567567,0.627413538,0.122904213,0.26729805,20075714751,5366199413,0.189852008,9460,1796,19.47031963,33.07762557,788.7351845,679.7997305,1719.908649,24328.88323,51.11872146,411.8219178,4324.059361,0.010699065,0.09675213
123,0.011736334,85.20547941,0.032934553,Urban city and town,258,15.3,11963,6.66299913,18.53216091,6.471614106,558.8238095,0.283567567,0.627413538,0.122904213,0.26729805,20075714751,5366199413,0.189852008,9460,1796,18.23333333,29.74285714,1945.333942,492.4412394,2232.066262,22992.98895,50.52380952,385.4761905,4020.971429,0.011399372,0.097945552
124,0.0475787,42.03561642,0.036662373,Urban city and town,258,2.3,11963,8.55685695,6.766980659,7.478084332,733.71875,0.283567567,0.627413538,0.122904213,0.262971174,30750966384,8086617744,0.271319595,8783,2383,12.8359375,73.1796875,3345.137523,719.7362955,2000.585224,20857.32862,71.2265625,779.2265625,9104.492188,0.007167215,0.085493239
125,0.046173308,21.65753428,0.026341819,Rural hamlet and isolated dwellings,258,2.3,11963,8.55685695,6.766980659,7.478084332,697.6964286,0.282618376,0.628353414,0.122877767,0.262971174,30750966384,8086617744,0.271319595,8783,2383,4.098214286,82.58035714,4775.999487,960.9579768,4889.110902,9981.402267,76.24107143,943.8482143,11587.44643,0.006165895,0.081338338
126,0.035525996,168.8904108,0.031794945,Urban city and town,258,2.3,11963,8.55685695,6.766980659,7.478084332,676.5185185,0.283567567,0.627413538,0.122904213,0.262971174,30750966384,8086617744,0.271319595,8783,2383,7.603174603,104.989418,3819.192321,614.3690323,2885.357437,7390.407732,79.88359788,1048.57672,13141.5873,0.00562616,0.079199498
127,0,17.49041097,0.027076595,Urban major conurbation,283,84.4,5870,4.256318319,55.70459555,4.666992229,4047.373333,0.287966208,0.632769473,0.106980153,0.297268144,27556706533,8191731018,0.383503499,8717,3343,55.43333333,49.54,461.6394964,301.4307477,858.1953296,3547.108798,39.82,682.8866667,5278.04,0.0066309,0.120425907
128,0.043954721,22.75068494,0.030600596,Urban major conurbation,283,84.4,5870,4.256318319,55.70459555,4.666992229,3986.356322,0.287966208,0.632769473,0.106980153,0.297268144,27556706533,8191731018,0.383503499,8717,3343,52.81034483,49.3045977,737.6696928,274.5974097,1045.978362,3838.766697,37.47701149,665.5804598,5166.505747,0.006382224,0.119779791
129,0.122291713,24.53150685,0.038091172,Urban major conurbation,283,78.8,5870,4.324031801,48.88961632,4.796339117,4435.114035,0.287966208,0.632769473,0.106980153,0.298314412,28474612292,8494387236,0.304281925,2639,803,54.96491228,51.03508772,974.3340214,436.5790693,752.4549231,5675.145319,44.28947368,788.3157895,5945.219298,0.006534608,0.122840237
130,0.053558327,18.67123286,0.032704141,Urban major conurbation,283,71.1,5870,4.425562244,57.6479422,4.633028225,3918.675978,0.287966208,0.632769473,0.106980153,0.29652277,27130281539,8044746246,0.329489188,15955,5257,57.54748603,49.25139665,794.3350274,247.5303903,1003.961483,2924.745189,37.65363128,682.6424581,5240.78771,0.006312992,0.120824333
131,0.108372922,9.22739727,0.032699032,Urban major conurbation,283,71.1,5870,4.425562244,57.6479422,4.633028225,3658.211538,0.287966208,0.632769473,0.106980153,0.29652277,27130281539,8044746246,0.329489188,15955,5257,47.80769231,48.84615385,696.3154499,463.9844042,1203.346665,6394.040093,35.5,652.9519231,5014.019231,0.006225092,0.120732938
132,0.0178362,56.06575335,0.026730678,Urban major conurbation,283,71.1,5870,4.425562244,57.6479422,4.633028225,3410.2,0.287966208,0.632769473,0.106980153,0.29652277,27130281539,8044746246,0.329489188,15955,5257,46.79428571,48.98857143,747.3674111,359.1992026,1100.408378,4299.836716,33.93714286,648.0171429,4968.228571,0.006005838,0.120700168
133,0.068531731,29.18356161,0.028045111,Urban major conurbation,283,71.1,5870,4.425562244,57.6479422,4.633028225,3684.979021,0.287966208,0.632769473,0.106980153,0.29652277,27130281539,8044746246,0.329489188,15955,5257,52.58041958,49,640.0987754,378.9496533,950.511252,4789.864489,34.58041958,657.979021,5077.300699,0.005993609,0.120032894
134,0,7.55890411,0.027872155,Urban major conurbation,283,78.8,5870,4.324031801,48.88961632,4.796339117,4421.133333,0.287966208,0.632769473,0.106980153,0.298314412,28474612292,8494387236,0.304281925,2639,803,49,51.78095238,996.6986493,384.8974332,910.0056062,7573.412288,44.26666667,810.4190476,6039.971429,0.006420189,0.123962766
135,0,9.92054793,0.02739442,Urban major conurbation,283,68.5,5870,4.46237811,52.82301401,4.719621508,4175.244898,0.287966208,0.632769473,0.106980153,0.297304408,27688732995,8231982365,0.39778285,6134,2440,59.7414966,50.89795918,513.710033,288.7260069,886.6461031,2789.353217,43.26530612,727.9727891,5562.14966,0.00682759,0.12176815
136,0,12.96712324,0.023999382,Urban major conurbation,283,68.5,5870,4.46237811,52.82301401,4.719621508,3941.94012,0.287966208,0.632769473,0.106980153,0.297304408,27688732995,8231982365,0.39778285,6134,2440,54.58083832,49.04191617,346.361676,206.5511987,966.8683632,2469.560637,35.16766467,693.4790419,5286.473054,0.005846233,0.121131185
137,0.081728616,12.23561645,0.029529008,Urban major conurbation,283,68.5,5870,4.46237811,52.82301401,4.719621508,3969.811189,0.287966208,0.632769473,0.106980153,0.297304408,27688732995,8231982365,0.39778285,6134,2440,54.44055944,50.52447552,717.4724999,272.2132359,858.1500193,3118.48568,36.8951049,716.1188811,5456.594406,0.005940854,0.121267349
138,0,6.67123286,0.035799913,Urban major conurbation,283,78.8,5870,4.324031801,48.88961632,4.796339117,4346.552632,0.287966208,0.632769473,0.106980153,0.298314412,28474612292,8494387236,0.304281925,2639,803,48.61842105,52,822.5055319,423.5580759,1056.568952,8026.297768,45.01315789,815.7105263,6082.184211,0.006483207,0.123971744
139,0.026479016,75.5315068,0.028899177,Urban major conurbation,283,40.2,5870,4.990567955,52.20080597,4.731365482,2608.486486,0.287966208,0.632769473,0.106980153,0.295899638,26464037385,7830699075,0.302419159,20627,6238,43.46396396,50.87837838,2219.783592,431.4495397,1812.3872,4712.32567,32.07657658,643.1801802,4884.337838,0.005771319,0.121468029
140,0.01496515,66.82191783,0.029826854,Urban major conurbation,283,40.2,5870,4.990567955,52.20080597,4.731365482,3669.666667,0.287966208,0.632769473,0.106980153,0.295899638,26464037385,7830699075,0.302419159,20627,6238,53.62745098,50.49019608,1333.330321,332.6469203,1540.136627,5641.60527,35.37254902,704.379085,5278.457516,0.005876993,0.122921337
141,0.012468828,80.19999997,0.028047318,Urban major conurbation,283,40.2,5870,4.990567955,52.20080597,4.731365482,3502.356618,0.287966208,0.632769473,0.106980153,0.295899638,26464037385,7830699075,0.302419159,20627,6238,50.67647059,49.51838235,912.5337453,375.9110384,1624.886927,4974.009593,33.42279412,668.1433824,5108.602941,0.00575402,0.120740211
